"1","bdcd05a5ce5b555965ba2c9cc20c3875a243fec2","1","5"
"2","698603b99b9f2f20daddfbf787defed88050171f","1","5"
"3","7f8b89ff159e2d8f47c6b842729e50c24b115a8a","1","5"
"4","6262b3066b922c67c94f77f2380607a712355057","1","5"
"5","d044c68184cbc83f07693ed1fc4ad5124164d675","1","5"
"6","87467d059fa9c4d485ff0e9678b69e3f3b178558","1","5"
"7","aab2f0d5ef574d8cfd566b4d2adb8ce7bf49efff","1","5"
"8","f701f2aa8d1078e506c1b41e3f280204dd41c2bb","1","5"
"9","481dba79f084f18a050342b6cc0ec597eea9d1d3","1","5"
"10","bddd896a32d90181f8c6c8233c33d935311f57d5","1","5"
"11","14f949ba928dfacca917c6ef889f44191b817ba6","1","5"
"12","78cf5869c867674615da6bb7038ef4b226a9e65f","1","5"
"13","36f49a909e06f0a261df73e2091fc3f5279669f1","1","5"
"14","ca00dac87d5cdc41a5cfbeb1c4f7dbc572f71114","1","5"
"15","e48da092eed16c2fbe35bf87ecd45c9dbd0f756f","1","5"
"16","2c600867be13bda7b159d16cfc61203195cd0232","1","5"
"17","e196b3f0746106e97bf011f1ad3e62396ba92f0d","1","5"
"18","4147425bcae55b942e8270a5774d1b2bc61b4bb9","1","5"
"19","063f0e52f3e6ae46b3098b833eed9a391b1af960","1","5"
"20","6f493bea247d4a00ab9ecfe5a54635b18d7f65b6","1","5"
"21","b4a1570dfce58a88f5b8762502c1939337875ec6","1","5"
"22","2ad33b9090ded449798b4c8e42ce96c8762780bc","1","5"
"23","cdcd29163286c473921ee697383d39b9badebbc3","1","5"
"24","f223e76a3d4569f904f9ab1861298dc774d73675","1","5"
"25","b37bc8c7233fcd7d99009f55eff650859c33ffcb","1","5"
"26","97783e2f83720fd102d74e6b04f7552a2bb217cb","1","5"
"27","84e188d0c3dfbcaea8d7a6233891b458a05abfbb","1","5"
"28","6f1fdb09a296763da231350a85ae4d09bfe4a08c","1","5"
"29","d3cc7c042cb9ec1256c7b6613898d256e3ce1cc0","1","5"
"30","8ed4805179fcc5a92bfa709d6200d2b5ce35e30f","1","5"
"31","391418a1dcba68d1d584264db9e375259dfb11ac","1","5"
"32","4df2839166fff323c6a499eae613d501e69b935b","1","5"
"33","1402898dc083213048212d54bee0829d619ab562","1","5"
"34","71ec8bc8f4754e55c0f6ca186a0142f5d31ec3fe","1","5"
"35","c6b709d91d26baa22a8b4da43cb3ae09bd78421f","1","5"
"36","aca2f265b2446eea43eb6c8d34c26e5cd4938ec6","1","5"
"37","7f65eefbbf5e6945919e8c0187e161b3969cc4a6","1","5"
"38","a81d8a431339e1688da73b95be64d74f1e528061","1","5"
"39","3f9fa2fcfdfe8a28fa28fb8d1b8294e0ccc22456","1","5"
"40","0c6fac3cb3f84af00106869a75cd0181c3b55297","1","5"
"41","54cd9903fbafe5112921190cb537a7af89655d38","1","5"
"42","99c3cdeb97a9dd40df37bca31ea14dce7471f0a0","1","5"
"43","ccf32d6fb38d8ccc8dad89b842af863ff2769e93","1","5"
"44","c537eaf053470b9dd0972c78be2890af13e407b3","1","5"
"45","fb6a9d6955add0664ef38c37903a53d251e817cd","1","5"
"46","bf623976e0fbfe9abc685646b63ad5d50368de97","1","5"
"47","f1095c17743edb1115bd559d9f50883352bf64f4","1","5"
"48","1976587aadb9d56871616a242b89219b679abda4","1","5"
"49","96eb0a3c7627c9a0cd2adcc905541a424e50b213","1","5"
"50","846a55129dab110e2b850672ca78cdb51f2c3408","1","5"
"51","526ea16785270074f088860fcf8446779aa54a8b","1","5"
"52","03321ca14e7e54ecd1c7b96d623b28c9ee655c4d","1","5"
"53","32bf06e47ba240ffb25239262e049b627ce4bc5c","1","5"
"54","2dd6ec4ebb1b6e20635909cd80e4bb41981192e8","1","5"
"55","bd639689ee9b45b6f177e917b03396096ebb4684","1","5"
"56","340beca75040da67e495284ce34756c9f7e567b4","1","4"
"57","de9269563b6af4ccf9e3d3750864158a27eee6d3","1","4"
"58","5345833c6b382646ced3060a8dbc85763e7bc817","1","4"
"59","ec3d88ed31921cdef07eeace3ad1ecdbce2ecbf4","1","4"
"60","3289d9422b535666786aa3201ea0f31ad5e1f7e3","1","4"
"61","df016dc056ab15dfa7a6c448ef1905b27eff877f","1","4"
"62","394e199f05f4bcce793f814735f20b7f78da568d","1","4"
"63","58f1598c371fd3532fbc49cd76492bcaf4fc810a","1","4"
"64","2e51b7c5383091e0103d8ac64a2274eb38bd0cd7","1","4"
"65","2b6fa701e84625c511b03079296774cc0904ef1a","1","4"
"66","682fb5f41adb91be6d58341a80ff78a6ca3b29c8","1","4"
"67","df00d5eced3a7737b88de0f6f9e3673f0cf88f88","1","4"
"68","772eadf59f81c3dd89d4838976520792d860961b","1","4"
"69","236e75bd968935cf8728c3f7aaaccaefd2f9c737","1","4"
"70","86b9346e4c8fa263810dbd55a2775081194b1d6f","1","4"
"71","f8bceceac2931aee1a315eb7bbac717810959812","1","4"
"72","c1895d120e68c17d6dd4378884e53be0cc351369","1","4"
"73","45f22658aca9059a1a3c1dbf0d07ca91118e5f1b","1","4"
"74","88f7a12d472b1157639db5148b29c8a8825802a3","1","4"
"75","dcc298cf98108fde395495e78ac4f28a9cdc496e","1","4"
"76","4e9f1a65ca8d794db54260b4f2e5b078d949fdda","1","4"
"77","cf870c0bebf6ca9631594845cd558e1f4fb78b29","1","4"
"78","9d3821f6411ad85a683b8d38e4d42411229f2eec","1","4"
"79","34883d6e3b40704365d67c43af063ccdfa6a4828","1","4"
"80","f925a047a6e8e6c6f6996dc19a4ab9b3fc35a3ba","1","4"
"81","fd1ef3ca8069bd149ca63c9660587918aa28c7cd","1","4"
"82","d517352c4b06fee4d5dfddfc69c86514d09eddc3","1","4"
"83","d56c7296efd21e517c2c5bead01021f8796b31a7","1","4"
"84","55d591ea589e080a89f6a25b6d5d752cb4e18e96","1","4"
"85","b01900fddca5ff54258e621025ccdbbc75f880f1","1","4"
"86","15c6048229bd16c4bfdd80b23f37357a58226d20","1","4"
"87","34336085d5aba69c997f8e6b244531561afebcd4","1","4"
"88","318adee43493447e22bbea89e0f17260e0186a14","1","4"
"89","196c4ed79cbaca37709643b54913b361b677ae04","1","4"
"90","af692868db814126bbac29a1f28f5adf30c6ce1c","1","4"
"91","2ade5fd3aad123d6507b59ed5d48c8f030314f00","1","4"
"92","5c2070d7cf981e2e103aef6fd0ef64c473331325","1","4"
"93","ccf0c0af551df541e40edb07d19a57072a8b14b1","1","4"
"94","e9d4de8e15255b03b60e935390e517d4de90a73b","1","4"
"95","cc8497f28e1d5a46d7940a0b36556154c83d6f7a","1","4"
"96","278d76f285c4729700276e875ff8d69ea2ecfbc2","1","4"
"97","50e3d1bc87b4b16f0617b6212252363f499397ab","1","4"
"98","0a9761833834ff96d8079e01dc010050ba4cfea2","1","4"
"99","72af03c49fdad5f10e36c7eb4e7045feb971d253","1","4"
"100","718bcbf31260c9be513c39485475d6d1156ce59a","1","4"
"101","a254e9c8379cb021d1b85c49b2c0cdbd9b5d4e1d","1","4"
"102","72af29d7f52e6f3029fe8464c2b0bb63efab2fab","1","4"
"103","043e82844ef2c3c0961d98a34771c84f7a950d1a","1","4"
"104","36101e7ea3e3952fcecae2cb9563040a5b24cabf","1","4"
"105","32b5270071e08297f167a1785fd71b92ab6d7c1b","1","4"
"106","80b7fbad6e37f2b229a919f595a5263dd21da8fb","1","4"
"107","0d508269ec972c3ac22e265bc0d9d8305f2afb8b","1","4"
"108","0c458a8796cc5ffcda5286ee4a367c8e31ae7c88","1","4"
"109","30f2b16525dabb477373be9ed3e76bb98b200806","1","4"
"110","45aed05bb9e75bc8228af8ffbb44d39626d02dd5","1","4"
"111","229490bbf8731ec07fd7ce6d68f0e22b502b9caf","1","4"
"112","ebb9d7f536a5b1be8364c6cb7367cac8c3849caa","1","4"
"113","a982920ee8036d001aa4a223a2521be28681ec27","1","4"
"114","6fb53a7e272a6ecc232840c96b4cfe5235a8f823","1","4"
"115","c63e0913154a8f01e9f78fef9de23fffd7a1a717","1","4"
"116","bbacbd93334540a5054bb50488f662c3f81a9c00","1","4"
"117","0deeda931d45a23413e1c84a1966469deadfdb83","1","4"
"118","4845736a4bc4c076cd676137407c55d63da8da4d","1","4"
"119","6b943e564adcc9a7106e54c24eb5d022bed1462f","1","4"
"120","3b8708636ffc1a9fc970b66db73c09095dabc2e2","1","4"
"121","e381886b42fb190e3ebb82503330e8ca2788a929","1","4"
"122","231241782c199d39943f742d0abe57057b0b785c","1","4"
"123","a0eea1357f0a0f4faea1245197f20ceee5ca3a5a","1","4"
"124","07045d97024b77023df481f808ea687e006fb338","1","4"
"125","53929101b4d9606d92dfd8d52e87f5dda467d51a","1","4"
"126","c28663267220fcb4660f51b663d3de76a7af23ff","1","4"
"127","7a65992af084650c52dc69380ae1ac24b107715c","1","4"
"128","4f1dbfc8619f5827a919106d14d42777b838638a","1","4"
"129","d9cccce5034bb9876221d271914471b205220061","1","4"
"130","c16abda4e0ae1704eff3ec8f893519770b97beba","1","4"
"131","72e10d3ca80ae76af8920091736882a6dc0a5036","1","4"
"132","0333e7efdc9ecf81df4212f82c3a59c6ff0fab19","1","4"
"133","1df71004338faf30b9287b03b726e1ce4f1246be","1","4"
"134","7924760d2d64f5f7651e9e57d1ca01e1bcce74e0","1","4"
"135","cf2a11a5939e8623cb4591080f423134025bbf62","1","4"
"136","44e64ced4b33fd4b4c52fa6a587b9552fae41068","1","4"
"137","96bb03c2aecc818b7a77f9bb7d8684a16d8a80a7","1","4"
"138","35916619de9d9c3e7ec3d793ab3072c9e78db258","1","4"
"139","c610a49727858597d9a10289bed0a0174053a69f","1","4"
