id;commit_hash;file;heuristic;refactoring_type;is_floss;project
57;3af61501750a27c8351463e7bb83ab3a9b5e4495;src/main/java/org/junit/runners/ParentRunner.java;true positive;rename field;floss;junit4
58;baf1ea01ec9c1ca2ba3091c493f0aedeab725560;src/test/java/org/junit/tests/AllTests.java;formatting conflict;none;not_floss;junit4
59;baf1ea01ec9c1ca2ba3091c493f0aedeab725560;src/test/java/org/junit/tests/AllTests.java;formatting conflict;none;not_floss;junit4
60;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/test/java/org/junit/tests/experimental/theories/internal/AllMembersSupplierTest.java;true positive;none;not_floss;junit4
61;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/test/java/org/junit/tests/experimental/theories/internal/AllMembersSupplierTest.java;true positive;change method declaration;not_floss;junit4
62;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/test/java/org/junit/tests/experimental/theories/internal/AllMembersSupplierTest.java;true positive;none;not_floss;junit4
63;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/main/java/org/junit/experimental/theories/internal/AllMembersSupplier.java;true positive;none;not_floss;junit4
64;93d773835c0c6f70bc89bbf5e4d273c289423a64;src/main/java/org/junit/experimental/theories/DataPoint.java;formatting conflict;none;not_floss;junit4
65;5edfb4447b609c178d63a3d991172861076d143b;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
66;5887ca08ddf687e35c2974fd08b7bc63fcc1abaf;src/main/java/org/junit/runner/notification/RunListener.java;ordering conflict;none;not_floss;junit4
67;5887ca08ddf687e35c2974fd08b7bc63fcc1abaf;src/main/java/org/junit/runner/notification/RunListener.java;ordering conflict;none;not_floss;junit4
68;5887ca08ddf687e35c2974fd08b7bc63fcc1abaf;src/main/java/org/junit/runner/notification/RunListener.java;ordering conflict;none;;junit4
69;15bef4ec10639406e419ed8732a7f82b9f8b0d13; src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
70;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/rules/TestWatchman.java;ordering conflict;none;not_floss;junit4
71;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/rules/MethodRule.java;ordering conflict;none;not_floss;junit4
72;dc44abf520611a8722e75ba1d32df6a28183e4e3;src/main/java/org/junit/Rule.java;ordering conflict;none;not_floss;junit4
73;ee037247a9a03d8ac2e584d52a544b9733f2c016; src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionTest.java;true positive;none;not_floss;junit4
74;ee037247a9a03d8ac2e584d52a544b9733f2c016;src/main/java/org/junit/Assert.java;true positive;none;not_floss;junit4
75;17f7dfc72624253461022acff1d3aa6b9c4056cf;src/test/java/org/junit/tests/AllTests.java;true positive;none;not_floss;junit4
76;17f7dfc72624253461022acff1d3aa6b9c4056cf;src/test/java/org/junit/tests/AllTests.java;true positive;none;not_floss;junit4
77;533e366307f7a402f19ff5aced3b0019c47205f6;src/main/java/org/junit/internal/MethodSorter.java;unhandled refactoring conflict;extract method;floss;junit4
78;4c8d3ff5ea9d1556bf05af6262ee58f65984e22f;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
79;e76c5f0fe7e1e2034765fd80cd7556b6bfc82345;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
80;e55796904be214741701070b723acd895b25e995;src/main/java/org/junit/rules/TemporaryFolder.java;unhandled refactoring conflict;change method declaration;floss;junit4
81;e55796904be214741701070b723acd895b25e995;src/main/java/org/junit/runners/Parameterized.java;formatting conflict;none;not_floss;junit4
82;c396cff8a7216e718c0a203a5829b25538964dd5;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
83;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/runners/ParentRunner.java;true positive;none;not_floss;junit4
84;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java;unhandled refactoring conflict;change method declaration;floss;junit4
85;d6ccf5b0fa4e0d62eac42425a593b870af1247bd;src/main/java/org/junit/rules/TestWatcher.java;true positive;rename class;not_floss;junit4
86;56743a446c8fe01319c6588c1709bcf1a090ccde;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
87;b5fb9c92dfb1380b8a8b0b53aea3e7f7627ee03c;src/main/java/junit/runner/Version.java;true positive;none;not_floss;junit4
88;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/org/junit/runner/manipulation/Filter.java;formatting conflict;none;not_floss;junit4
89;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;composite type;floss;junit4
90;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;composite type;floss;junit4
91;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;composite type;floss;junit4
92;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;composite type;floss;junit4
93;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;none;not_floss;junit4
94;02fc1f509a670de3632417bbf33168989bfcf872;src/main/java/junit/framework/JUnit4TestAdapterCache.java;unhandled refactoring conflict;change method declaration;floss;junit4
95;02fc1f509a670de3632417bbf33168989bfcf872;org/junit/experimental/categories/Categories.java;false positive;composite type;floss;junit4
96;02fc1f509a670de3632417bbf33168989bfcf872;org/junit/experimental/categories/Categories.java;formatting conflict;none;not_floss;junit4
97;02fc1f509a670de3632417bbf33168989bfcf872;org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
98;02fc1f509a670de3632417bbf33168989bfcf872;org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
99;02fc1f509a670de3632417bbf33168989bfcf872;org/junit/experimental/max/MaxCore.java;true positive;change method declaration;floss;junit4
100;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/main/java/org/junit/experimental/max/MaxHistory.java;true positive;none;not_floss;junit4
101;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
102;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
103;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
104;d2da6a55bca4582c9a469f568df472a00e90ddf4;src/test/java/org/junit/tests/AllTests.java;ordering conflict;none;not_floss;junit4
105;d2da6a55bca4582c9a469f568df472a00e90ddf4;org/junit/runners/model/FrameworkField.java;ordering conflict;none;not_floss;junit4
106;d2da6a55bca4582c9a469f568df472a00e90ddf4;org/junit/runners/BlockJUnit4ClassRunner.java;unhandled refactoring conflict;change method declaration;not_floss;junit4
107;d2da6a55bca4582c9a469f568df472a00e90ddf4;org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
108;d2da6a55bca4582c9a469f568df472a00e90ddf4;org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
109;d2da6a55bca4582c9a469f568df472a00e90ddf4;org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
110;d2da6a55bca4582c9a469f568df472a00e90ddf4;org/junit/runners/BlockJUnit4ClassRunner.java;ordering conflict;none;not_floss;junit4
111;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/org/junit/Assert.java;ordering conflict;none;not_floss;junit4
112;9ee2808155657ebfa5f6dd27791d7350da0ecfeb;src/main/java/junit/runner/Version.java;ordering conflict;none;not_floss;junit4
113;7ca2c7d2e052b99526415113b8d5dcc513e7de07;src/main/java/junit/runner/Version.java;ordering conflict;none;not_floss;junit4
114;956f86fa4c406a923d5366b5906e3431e9d0717d;src/test/java/org/junit/tests/ParentRunnerTest.java;ordering conflict;none;not_floss;junit4
115;4f9eee58782d30d873b3739095c8c2e01f59fc7a;src/main/java/org/junit/experimental/ParallelComputer.java;true positive;none;not_floss;junit4
